Performance1,,,,,,Performance2,,,,,,Performance3
,,,,,,Iteration 4: SSE = 6739.428,,,,,,Run 17
Run 17,,,,,,Iteration 5: SSE = 6670.432,,,,,,-----
-----,,,,,,Iteration 6: SSE = 6653.053,,,,,,Iteration 1: SSE = 12605.16
Iteration 1: SSE = 9953.088,,,,,,Iteration 7: SSE = 6651.648,,,,,,Iteration 2: SSE = 7502.985
Iteration 2: SSE = 6784.142,,,,,,,,,,,,Iteration 3: SSE = 6927.046
Iteration 3: SSE = 6662.718,,,,,,Run 16,,,,,,Iteration 4: SSE = 6707.824
Iteration 4: SSE = 6639.713,,,,,,-----,,,,,,Iteration 5: SSE = 6659.449
Iteration 5: SSE = 6636.49,,,,,,Iteration 1: SSE = 12851.32,,,,,,Iteration 6: SSE = 6647.538
,,,,,,Iteration 2: SSE = 7717.262,,,,,,Iteration 7: SSE = 6643.483
Run 18,,,,,,Iteration 3: SSE = 6929.984,,,,,,
-----,,,,,,Iteration 4: SSE = 6739.428,,,,,,Run 18
Iteration 1: SSE = 9953.088,,,,,,Iteration 5: SSE = 6670.432,,,,,,-----
Iteration 2: SSE = 6784.142,,,,,,Iteration 6: SSE = 6653.053,,,,,,Iteration 1: SSE = 12605.16
Iteration 3: SSE = 6662.718,,,,,,Iteration 7: SSE = 6651.648,,,,,,Iteration 2: SSE = 7502.985
Iteration 4: SSE = 6639.713,,,,,,,,,,,,Iteration 3: SSE = 6927.046
Iteration 5: SSE = 6636.49,,,,,,Run 17,,,,,,Iteration 4: SSE = 6707.824
,,,,,,-----,,,,,,Iteration 5: SSE = 6659.449
Run 19,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 6: SSE = 6647.538
-----,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 7: SSE = 6643.483
Iteration 1: SSE = 9953.088,,,,,,Iteration 3: SSE = 6740.449,,,,,,
Iteration 2: SSE = 6784.142,,,,,,Iteration 4: SSE = 6680.709,,,,,,Run 19
Iteration 3: SSE = 6662.718,,,,,,Iteration 5: SSE = 6658.678,,,,,,-----
Iteration 4: SSE = 6639.713,,,,,,Iteration 6: SSE = 6648.946,,,,,,Iteration 1: SSE = 12605.16
Iteration 5: SSE = 6636.49,,,,,,Iteration 7: SSE = 6648.319,,,,,,Iteration 2: SSE = 7502.985
,,,,,,,,,,,,Iteration 3: SSE = 6927.046
Run 20,,,,,,Run 18,,,,,,Iteration 4: SSE = 6707.824
-----,,,,,,-----,,,,,,Iteration 5: SSE = 6659.449
Iteration 1: SSE = 9953.088,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 6: SSE = 6647.538
Iteration 2: SSE = 6784.142,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 7: SSE = 6643.483
Iteration 3: SSE = 6662.718,,,,,,Iteration 3: SSE = 6740.449,,,,,,
Iteration 4: SSE = 6639.713,,,,,,Iteration 4: SSE = 6680.709,,,,,,Run 20
Iteration 5: SSE = 6636.49,,,,,,Iteration 5: SSE = 6658.678,,,,,,-----
,,,,,,Iteration 6: SSE = 6648.946,,,,,,Iteration 1: SSE = 10069.2
Run 21,,,,,,Iteration 7: SSE = 6648.319,,,,,,Iteration 2: SSE = 7545.919
-----,,,,,,,,,,,,Iteration 3: SSE = 7134.504
Iteration 1: SSE = 11056.37,,,,,,Run 19,,,,,,Iteration 4: SSE = 6688.79
Iteration 2: SSE = 7124.212,,,,,,-----,,,,,,Iteration 5: SSE = 5994.023
Iteration 3: SSE = 6957.452,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 6: SSE = 5963.624
Iteration 4: SSE = 6831.422,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 7: SSE = 5951.27
Iteration 5: SSE = 6729.176,,,,,,Iteration 3: SSE = 6740.449,,,,,,Iteration 8: SSE = 5947.293
Iteration 6: SSE = 6674.525,,,,,,Iteration 4: SSE = 6680.709,,,,,,
Iteration 7: SSE = 6643.802,,,,,,Iteration 5: SSE = 6658.678,,,,,,Run 21
Iteration 8: SSE = 6636.564,,,,,,Iteration 6: SSE = 6648.946,,,,,,-----
Iteration 9: SSE = 6634.344,,,,,,Iteration 7: SSE = 6648.319,,,,,,Iteration 1: SSE = 10069.2
,,,,,,,,,,,,Iteration 2: SSE = 7545.919
Run 22,,,,,,Run 20,,,,,,Iteration 3: SSE = 7134.504
-----,,,,,,-----,,,,,,Iteration 4: SSE = 6688.79
Iteration 1: SSE = 11056.37,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 5: SSE = 5994.023
